fold,task,acc,bacc,kappa,nw_kappa,weighted_f1,loss,auroc
6,4,0.9253731343283582,0.926043557168784,0.8486217803886127,0.8486217803886127,0.9255080529555612,0.2522155609915961,0.9682395644283123
6,5,0.8947368421052632,0.8321428571428571,0.7099236641221374,0.7099236641221374,0.8907037709215566,0.37195497425262786,0.8428571428571429
6,6,0.9453125,0.9064814814814814,0.7967332123411979,0.7967332123411979,0.9458522404991492,0.1569135334078454,0.9847222222222223
6,7,0.7169811320754716,0.7508417508417509,0.8,0.6955189582535427,0.7399356577688897,0.8793854723693573,0.908631772268136
6,8,0.68,0.6910016977928692,0.36,0.36,0.6846753246753247,0.6154843929065684,0.7444821731748726
6,9,0.8148148148148148,0.816969696969697,0.7936376781656682,0.7748896517900932,0.8167460362582314,0.6071400150804427,0.9345227272727273
7,0,0.65,0.34015528418513497,0.37689969604863216,0.33103975535168195,0.6213250749250748,1.148100490157712,0.575633511734258
7,1,0.9397590361445783,0.9068322981366459,0.7911424257674887,0.7911424257674887,0.9405778159201115,0.18627875261478533,0.9741200828157349
7,2,0.9431818181818182,0.9609876543209875,0.8490566037735849,0.8770949720670391,0.9443486410496721,0.20314797872987586,0.9944668911335578
7,3,0.9213483146067416,0.9216380182002022,0.8426370295529174,0.8426370295529174,0.9213681836696173,0.37218264199188544,0.9595551061678462
7,4,0.9402985074626866,0.9432849364791289,0.8793879387938794,0.8793879387938794,0.9404867554121286,0.20411098595720223,0.9773139745916515
7,5,0.9210526315789473,0.8905723905723906,0.8027681660899654,0.8027681660899654,0.9198906356801093,0.23679354830855712,0.9158249158249159
7,6,0.9609375,0.9361111111111111,0.8548094373865699,0.8548094373865699,0.9613230289279637,0.1279430675320029,0.986574074074074
7,7,0.82,0.8054298642533936,0.870615296147211,0.8005319148936171,0.8185462252262573,0.6545364834390438,0.9297888386123679
7,8,0.6666666666666666,0.6872370266479664,0.3545816733067728,0.3545816733067728,0.6643772893772893,0.604462919783036,0.7699859747545582
7,9,0.8333333333333334,0.8384848484848485,0.8382930937675463,0.7995359628770302,0.8352008615166511,0.49906288182622777,0.9668787878787878
8,0,0.65,0.31316631130063965,0.35801855533465876,0.284677586564379,0.5970893970893971,1.0187385017128976,0.631843074007253
8,1,0.9156626506024096,0.8638716356107661,0.7075993960744842,0.7075993960744842,0.9168089422881558,0.18636606739558964,0.967391304347826
8,2,0.9294117647058824,0.9237290159275976,0.86500794070937,0.8727544910179641,0.9308610400682013,0.18599765430282134,0.9941017742436182
8,3,0.9540229885057471,0.9540169133192389,0.9080338266384778,0.9080338266384778,0.9540229885057471,0.27923192795731755,0.9714587737843551
8,4,0.9552238805970149,0.9523593466424682,0.9084282460136675,0.9084282460136675,0.955121861641893,0.14497485987980543,0.9900181488203267
8,5,0.8947368421052632,0.8557692307692308,0.7449664429530202,0.7449664429530202,0.8919014708488392,0.3266441117445166,0.9086538461538461
8,6,0.9375,0.8407407407407408,0.7419354838709677,0.7419354838709677,0.9345959595959596,0.24493572984748663,0.9703703703703703
8,7,0.7058823529411765,0.6755555555555555,0.7787951807228916,0.6749003984063745,0.7549608431961373,0.5591957032941206,0.8771428571428571
8,8,0.6666666666666666,0.6725806451612903,0.33050193050193044,0.33050193050193044,0.6705653021442495,0.5881095770818137,0.7741935483870968
8,9,0.8518518518518519,0.8427272727272728,0.8008153756552125,0.7935977066411849,0.854047723612941,0.47442154503142503,0.9674621212121212
9,0,0.65,0.3370421245421245,0.36665394887447544,0.32341001353179966,0.6042036124794745,1.0083255470884855,0.6223901098901098
9,1,0.9411764705882353,0.9647887323943662,0.8130224373075231,0.8130224373075231,0.9445593765044173,0.1711043583609257,0.9909456740442656
9,2,0.9186046511627907,0.9400000000000001,0.7978223212076219,0.8294881038211968,0.9205678213966736,0.29099350551169323,0.987890909090909
9,3,0.8941176470588236,0.8885172798216276,0.784688995215311,0.784688995215311,0.8932204657035812,0.45152182460524726,0.9534559643255296
9,4,0.9402985074626866,0.9432849364791289,0.8793879387938794,0.8793879387938794,0.9404867554121286,0.1797987196877079,0.9709618874773139
9,5,0.8421052631578947,0.7948717948717949,0.6174496644295302,0.6174496644295302,0.8378522062732588,0.4217412710210627,0.8429487179487181
9,6,0.921875,0.8518518518518519,0.7037037037037037,0.7037037037037037,0.921875,0.20183950493338448,0.9736111111111111
9,7,0.7555555555555555,0.6724588686049132,0.7050116303658278,0.6214670255720054,0.7616092549425884,0.6468319269351318,0.8517241379310345
